Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
48.0,2,109349.29,1,1,0,-0.19801202747118812,1,0,True,False,False,False,True
29.0,6,0.0,2,1,0,0.2887709649859741,0,1,False,False,True,True,False
36.0,9,0.0,2,1,1,-1.6160320036142233,0,1,True,False,False,True,False
37.0,1,0.0,1,1,1,-0.8856065047024003,1,0,False,False,True,False,True
60.0,0,152335.7,1,1,0,0.4634706045374174,1,3,True,False,False,False,True
51.0,1,124662.54,1,1,1,-0.6033944989852373,1,0,True,False,False,True,False
47.0,10,91522.04,2,1,1,0.6737484874393255,0,2,False,True,False,True,False
45.0,1,0.0,2,1,1,-1.1117758476257755,0,2,True,False,False,False,True
39.0,6,62052.28,1,0,1,-0.7013870827907429,0,0,False,False,True,True,False
32.0,7,107871.72,1,1,0,0.43841844502158617,0,0,True,False,False,False,True
36.0,2,99472.76,2,1,0,-0.10112607967453066,1,2,True,False,False,True,False
50.0,10,128039.01,1,1,1,0.03773274261485776,0,2,False,False,True,True,False
33.0,2,0.0,2,1,1,0.624938605624801,0,0,True,False,False,False,True
33.0,8,114634.63,2,1,0,0.17430978022352556,1,0,False,False,True,True,False
26.0,5,56738.47,2,1,1,0.006120582559460562,1,2,True,False,False,False,True
34.0,2,90355.12,2,0,0,1.6260054691430457,0,1,False,True,False,False,True
36.0,5,115725.24,2,0,0,-1.7079300904307106,0,3,False,True,False,False,True
58.0,3,114327.59,2,1,1,-0.9956790534511294,0,4,False,True,False,False,True
36.0,6,100762.64,1,1,0,1.4270565202412095,0,2,False,True,False,True,False
40.0,9,0.0,1,0,0,0.8965494070240146,1,1,True,False,False,True,False
39.0,7,89039.9,2,1,1,0.8111723693853736,0,0,False,False,True,False,True
34.0,1,78829.53,1,1,1,-1.529224198992427,0,0,True,False,False,False,True
30.0,6,112372.96,1,1,1,0.31193867848862356,0,1,False,True,False,False,True
81.0,6,122029.15,1,1,1,-0.8573883298168177,0,2,False,True,False,False,True
29.0,0,157829.12,1,0,0,0.5182169173239828,0,2,True,False,False,True,False
31.0,1,108377.75,2,1,1,-1.568237639444525,0,0,False,True,False,True,False
38.91,2,95507.12,1,1,1,-0.6412529620063535,0,2,True,False,False,True,False
43.0,6,127146.68,1,0,0,0.65166376090448,0,0,False,True,False,False,True
24.0,1,133811.78,1,1,0,-1.4416227603755984,1,1,False,True,False,False,True
36.0,3,121092.47,2,0,1,0.7597814381869188,0,0,True,False,False,False,True
34.0,10,126979.75,1,0,0,-1.1001492139325628,0,3,False,True,False,False,True
37.0,5,144235.73,2,0,0,0.9540896105639055,1,1,True,False,False,False,True
38.0,0,152582.2,2,0,0,-1.1858849866570387,0,3,True,False,False,True,False
43.0,9,172478.15,1,1,0,1.5822975201537262,1,1,False,False,True,False,True
38.91,1,126477.42,1,0,0,1.3846501379593434,0,1,True,False,False,False,True
43.0,7,97473.87,2,1,1,1.03869579379852,0,0,False,False,True,False,True
53.0,5,138053.67,1,0,1,0.2438064868011902,0,1,True,False,False,False,True
31.0,2,164003.05,2,1,1,-0.6798579348304215,0,0,True,False,False,True,False
47.0,8,0.0,1,1,1,-0.585700321254196,1,0,True,False,False,True,False
38.91,6,0.0,2,1,1,0.6313713186787482,0,3,True,False,False,False,True
39.0,4,122486.11,2,1,1,0.7063239981372459,0,3,False,False,True,True,False
38.91,1,0.0,2,0,0,-1.591693662579901,0,0,True,False,False,False,True
45.0,6,53667.44,1,1,0,0.2596647338311915,0,1,False,True,False,True,False
20.0,7,0.0,2,0,0,1.5223739801686322,0,1,True,False,False,False,True
58.0,9,109327.65,1,1,1,-1.6738845136078997,0,2,False,False,True,False,True
34.0,1,121151.05,1,0,0,0.3350458782686019,0,1,False,False,True,False,True
42.0,9,101043.63,1,1,1,1.6012710066712377,0,2,False,False,True,False,True
33.0,3,83501.66,2,1,0,0.49995238036776496,0,3,False,True,False,False,True
33.0,2,80462.24,1,0,0,0.8752251014927354,0,1,False,False,True,False,True
39.0,3,0.0,1,1,0,1.5319154987798056,0,3,True,False,False,False,True
37.0,6,109093.41,2,1,0,-1.7095947394741902,0,1,True,False,False,False,True
46.0,5,140355.6,1,1,1,-0.26089517538692264,0,0,False,False,True,True,False
42.0,10,0.0,2,1,1,-1.6744294848919554,0,4,True,False,False,False,True
45.0,0,130170.82,2,1,0,0.882772449495884,0,2,False,True,False,False,True
42.0,2,0.0,2,0,1,-0.16611312279313362,0,0,True,False,False,True,False
40.0,0,109542.29,1,1,1,1.152552884674303,0,0,True,False,False,False,True
41.0,3,33563.95,2,1,0,1.3720598058435916,1,0,True,False,False,True,False
36.0,1,148795.17,2,1,1,1.662235278352271,0,3,True,False,False,False,True
64.0,9,0.0,2,1,1,-0.8140328558730571,0,1,True,False,False,False,True
40.0,8,174126.75,3,1,0,1.2589730477018115,1,1,False,True,False,False,True
41.0,3,0.0,1,0,0,-1.5349340512844662,0,1,False,False,True,False,True
35.0,1,106405.03,1,1,1,-0.2989167472352386,0,1,False,False,True,True,False
38.0,2,0.0,1,1,1,-0.30222848243142236,0,2,False,False,True,False,True
30.0,2,128393.29,1,1,1,1.3998703825511825,0,2,False,False,True,False,True
41.0,2,127841.52,1,1,0,1.2567582106740462,0,1,False,True,False,False,True
24.0,4,137295.19,2,1,1,-0.15467724643834094,0,1,True,False,False,True,False
55.0,2,155828.22,1,0,1,0.1547101157883737,1,1,False,False,True,True,False
39.0,6,0.0,2,1,0,-0.9707402702203028,0,3,True,False,False,False,True
25.0,7,144351.86,1,1,0,0.2873188095318741,0,4,False,True,False,True,False
35.0,8,106365.29,1,1,1,0.8422765967283502,0,3,False,False,True,False,True
35.0,7,127801.88,1,0,1,-0.27562922351730035,0,0,False,True,False,False,True
45.0,4,122793.96,1,1,1,-0.6623157369660886,0,1,False,True,False,True,False
38.0,10,113525.84,1,1,0,-0.9398017600546413,1,1,False,True,False,False,True
23.0,6,136100.69,2,0,0,1.2099108514861496,1,1,False,False,True,True,False
30.0,7,0.0,2,1,1,0.9782460626501991,0,1,True,False,False,False,True
30.0,4,140916.81,1,1,0,1.0019705719574261,0,0,True,False,False,False,True
31.0,4,0.0,2,1,1,-0.1913283911361647,0,0,True,False,False,True,False
26.0,4,121365.39,1,1,1,-1.5884483533666491,0,0,False,True,False,False,True
36.0,4,0.0,1,1,0,0.2947213071586291,0,2,False,False,True,True,False
35.0,7,0.0,2,1,0,1.1155292675800381,0,0,True,False,False,True,False
47.0,3,93578.68,2,0,1,0.6543536654332155,1,1,True,False,False,False,True
40.0,9,0.0,1,1,0,-1.7386143734051505,0,1,True,False,False,False,True
33.0,8,115409.6,1,0,1,-1.7137039342455747,0,1,False,False,True,True,False
33.0,8,90791.69,1,1,1,-0.7030496451541303,0,0,True,False,False,True,False
62.0,9,123681.32,3,1,0,1.2780287841929538,1,3,True,False,False,True,False
38.91,6,92436.86,1,1,0,0.4511343257228797,0,0,True,False,False,False,True
52.0,9,167194.36,1,1,1,-0.6482847261367436,1,3,False,True,False,True,False
36.0,4,0.0,2,0,1,0.8158413160914663,0,4,True,False,False,True,False
44.0,9,160838.13,2,1,0,1.6723245504876234,0,0,False,True,False,False,True
43.0,1,0.0,1,1,0,-0.965612427783954,1,2,False,False,True,False,True
40.0,7,144470.77,1,1,1,-1.4115050110461662,0,0,False,False,True,True,False
38.0,3,0.0,2,1,1,-1.6617770740434634,0,1,False,False,True,True,False
68.0,9,130169.27,2,0,1,-0.12134114084684682,0,4,False,True,False,True,False
35.0,4,0.0,2,1,1,-1.5725191592135161,0,3,False,False,True,False,True
43.0,7,81076.8,2,1,1,1.4352361323122673,1,1,True,False,False,False,True
36.0,7,0.0,1,1,1,-1.5113274394024434,0,3,True,False,False,False,True
57.0,3,101465.31,1,1,0,-0.9828598820852765,1,0,False,True,False,True,False
48.0,5,0.0,1,0,1,0.3084866140562456,0,2,True,False,False,False,True
37.0,0,113865.23,2,1,1,0.3009342232428743,0,3,False,True,False,True,False
46.0,7,87603.35,3,0,1,-0.05496662935699927,1,0,False,False,True,True,False
36.0,4,120037.96,1,1,0,-1.1096669096126848,0,0,True,False,False,False,True
33.0,4,0.0,2,1,0,0.2889314654630587,0,1,False,False,True,False,True
49.0,7,121205.15,4,1,1,1.1822832070666336,1,0,False,True,False,False,True
47.0,8,75408.33,1,1,0,-1.2903047190362458,1,0,False,False,True,False,True
40.0,5,0.0,2,1,1,0.3894849274116043,0,0,True,False,False,False,True
40.0,3,0.0,1,1,0,0.22747195504016512,1,2,True,False,False,False,True
35.0,5,0.0,2,0,0,0.004786672310580116,0,3,False,False,True,True,False
50.0,6,121818.84,2,0,1,0.4183990101079052,0,2,True,False,False,False,True
29.0,8,0.0,2,1,0,0.21864929772072295,0,0,True,False,False,True,False
34.0,6,141806.0,2,1,1,1.4503231771582268,0,3,False,True,False,False,True
51.0,8,61354.14,1,1,0,1.7166492873341679,1,0,True,False,False,True,False
38.91,4,124954.94,1,0,1,0.5420040270339732,1,4,False,True,False,True,False
38.91,1,95039.12,1,0,1,0.2848474847427871,1,0,False,True,False,True,False
29.0,9,103417.74,1,1,1,-1.4737845867452586,0,1,True,False,False,True,False
38.91,2,0.0,2,1,0,-0.0086416357521608,0,2,True,False,False,False,True
40.0,10,43028.77,1,1,0,1.2246024704546545,0,0,True,False,False,False,True
44.0,0,119638.21,1,1,1,-1.1446337556961617,1,3,False,True,False,True,False
37.0,3,122689.51,2,0,0,0.11976309316577186,1,2,True,False,False,False,True
44.0,10,0.0,2,0,0,1.1163324655254918,0,1,True,False,False,False,True
37.0,8,73179.34,2,1,1,-1.3006574345332265,0,2,False,True,False,False,True
38.0,4,171913.87,1,1,0,-0.8393561099108546,1,0,True,False,False,True,False
38.0,5,0.0,2,1,1,-0.32409532478665015,0,2,True,False,False,False,True
33.0,8,92659.2,2,1,0,-1.7169202038275446,0,0,False,True,False,False,True
34.0,7,137239.17,1,1,1,-0.4992437744479044,1,3,False,True,False,True,False
46.0,3,102955.14,2,1,0,0.9398248915642441,0,2,False,True,False,True,False
61.0,8,65190.29,1,1,1,-0.6222088761457256,1,0,True,False,False,True,False
29.0,2,96863.52,2,1,1,-1.1907446907015515,0,1,False,True,False,True,False
34.0,5,154983.98,1,1,0,-1.2581329809361483,0,1,False,False,True,False,True
59.0,3,106819.65,1,0,1,1.1038539446846758,0,2,False,True,False,False,True
38.0,7,128578.52,1,1,1,1.6308843010884029,0,1,False,False,True,False,True
63.0,2,126473.33,1,0,1,0.825202162984665,0,1,True,False,False,True,False
38.0,5,110570.78,2,1,0,1.6661505857650971,0,1,True,False,False,True,False
50.0,7,0.0,2,0,1,1.3627519954027336,0,4,False,False,True,False,True
38.91,8,0.0,2,1,0,0.9744010068004739,0,0,False,False,True,False,True
33.0,3,0.0,2,1,1,-1.5464220946415617,0,4,True,False,False,True,False
44.0,2,0.0,2,0,0,-0.9451147953491648,0,2,False,False,True,True,False
30.0,3,111099.79,2,0,0,0.7052970037519133,0,0,True,False,False,False,True
29.0,3,0.0,3,1,0,-1.6581507718233943,0,3,True,False,False,True,False
25.0,3,100913.57,1,0,0,-1.5564984989163457,0,3,False,False,True,False,True
26.0,8,0.0,2,1,1,1.3835668032115234,0,0,False,False,True,False,True
42.0,2,16893.59,1,1,1,-0.3927771827883464,0,2,True,False,False,False,True
38.0,10,122267.85,1,0,0,0.7941502765339989,0,3,False,False,True,False,True
32.0,1,125685.79,1,1,1,-0.7623950008637026,0,2,True,False,False,False,True
36.0,8,127397.34,1,1,0,0.8910993464034425,0,2,False,False,True,False,True
38.0,0,105271.56,1,0,1,1.386654741967829,0,1,True,False,False,False,True
28.0,2,115265.14,1,0,0,1.5917475726208625,0,1,False,True,False,True,False
36.0,4,0.0,1,0,0,1.268114097625308,0,1,False,False,True,False,True
31.0,1,0.0,2,1,1,-0.7237387304873704,0,2,False,False,True,False,True
23.0,2,139542.82,1,0,1,-1.2529115856756698,0,3,False,True,False,False,True
46.0,3,111512.75,3,1,0,1.0344109701193829,1,3,False,True,False,True,False
37.0,9,148466.93,2,0,1,0.8901554714417788,0,2,True,False,False,False,True
29.0,4,0.0,2,1,0,0.6931899119674922,0,2,True,False,False,False,True
35.0,4,108155.49,1,1,0,0.0924668831008856,0,0,True,False,False,True,False
42.0,1,0.0,2,1,0,-0.7516329482886532,0,1,True,False,False,True,False
41.0,10,84622.13,1,1,1,1.703807684157325,0,4,False,True,False,False,True
41.0,7,146997.64,2,0,0,0.6555816766674213,0,1,False,False,True,True,False
47.0,9,0.0,2,1,0,0.06428783346702999,0,0,True,False,False,True,False
27.0,10,98590.25,1,1,0,-1.2029249901792038,0,4,True,False,False,True,False
26.0,2,0.0,2,1,1,-0.37279739479641544,0,0,True,False,False,True,False
45.0,8,134980.74,1,1,1,0.40376094926176453,1,1,False,True,False,True,False
79.0,5,108078.56,1,1,1,1.2872849493015315,0,2,False,False,True,True,False
29.0,9,0.0,2,0,1,-0.249601367168401,0,1,False,False,True,True,False
42.0,6,0.0,2,0,0,0.36601290639552236,0,1,True,False,False,True,False
35.0,5,106836.67,2,1,0,-0.2763192190677577,0,2,True,False,False,False,True
29.0,8,102490.27,1,0,1,1.4108447548256038,0,0,True,False,False,False,True
34.0,9,112746.54,2,0,0,0.7153805375170121,0,1,False,True,False,False,True
38.0,0,125487.89,1,0,0,1.008935388434861,0,1,True,False,False,False,True
25.0,8,142862.21,1,1,1,0.5312125870476264,0,3,False,False,True,False,True
37.0,7,0.0,2,1,0,-1.444146426056996,0,2,True,False,False,True,False
34.0,10,0.0,2,1,0,-1.294228025389425,0,1,True,False,False,False,True
35.0,6,79388.33,1,1,1,1.6218799287109396,0,3,False,False,True,False,True
37.0,5,0.0,2,1,1,0.3720352390313551,0,0,True,False,False,False,True
29.0,10,0.0,2,1,1,1.0844199974268387,0,2,True,False,False,False,True
31.0,6,107784.65,1,1,1,0.713771359385981,0,1,True,False,False,True,False
41.0,4,142880.28,3,0,0,1.4859068110989295,1,2,False,False,True,True,False
38.0,9,149571.94,1,1,0,0.3180959497704125,0,1,False,False,True,True,False
49.0,1,142767.39,1,1,1,-1.597628876321888,0,3,True,False,False,False,True
49.0,8,121537.71,2,1,0,-0.9315077283585333,1,0,False,True,False,False,True
50.0,2,0.0,2,0,0,-1.5531526812786576,0,2,False,False,True,False,True
43.0,9,0.0,1,1,0,1.7249965293726248,1,3,False,False,True,False,True
42.0,4,89838.71,3,1,0,-0.24530141505859618,1,0,True,False,False,False,True
45.0,9,103399.87,1,0,0,0.5178564433380708,0,2,False,True,False,False,True
30.0,9,0.0,2,0,0,-0.6422109220586389,0,0,True,False,False,True,False
43.0,5,136855.94,2,1,0,1.2342761454716618,0,0,False,True,False,False,True
39.0,0,0.0,2,1,0,-0.8149892509152734,1,2,True,False,False,True,False
55.0,2,140891.46,3,1,1,1.3866721309685965,1,1,False,True,False,True,False
37.0,0,0.0,1,1,0,0.25082590474103533,0,1,True,False,False,False,True
46.0,5,89364.91,1,0,1,0.6794214750497375,0,2,False,False,True,True,False
29.0,7,146011.4,1,0,0,-0.8666865763072529,0,1,True,False,False,True,False
20.0,8,0.0,2,1,1,0.23265457282893173,0,1,False,False,True,False,True
29.0,9,145294.08,2,1,0,0.8241323916574442,0,0,False,True,False,False,True
45.0,9,106000.12,1,0,0,1.5886368542735516,1,1,False,True,False,True,False
26.0,5,0.0,2,1,0,0.33545417200662464,0,0,False,False,True,True,False
58.0,2,0.0,2,1,1,-1.1618100889843448,0,1,False,False,True,True,False
20.0,9,104508.77,2,0,0,-0.46920236283184186,0,1,False,False,True,False,True
58.0,3,127539.3,1,1,1,-0.060858892267090646,1,3,False,True,False,True,False
44.0,7,0.0,1,0,1,-1.620083293013052,0,2,False,False,True,False,True
51.0,3,96891.46,1,1,0,1.3270083826549695,1,2,False,True,False,False,True
32.0,1,78535.25,1,1,0,-0.6214940143241708,0,1,True,False,False,True,False
37.0,9,112712.17,1,1,0,0.2783460851358077,0,4,False,False,True,True,False
55.0,9,119618.42,1,1,1,-1.2212140456265037,0,1,False,False,True,False,True
28.0,6,0.0,1,1,0,-0.8983724657259046,0,2,False,False,True,True,False
33.0,8,74963.5,1,1,1,-1.1706219651233112,0,2,True,False,False,True,False
26.0,1,138023.79,2,0,1,0.29509064953493214,0,1,True,False,False,False,True
28.0,4,0.0,1,1,1,0.6278717822742746,0,0,False,False,True,True,False
47.0,1,185513.67,1,1,0,-1.26333542218579,0,3,True,False,False,True,False
60.0,8,185648.56,1,0,0,1.6009409634366696,1,2,True,False,False,False,True
49.0,1,102286.6,3,1,0,-0.5335096699104406,1,0,False,True,False,True,False
38.0,4,128015.83,1,1,0,-0.7242485759898755,0,3,False,True,False,False,True
31.0,10,39539.39,2,0,0,1.6072505623651825,0,3,True,False,False,False,True
40.0,3,0.0,1,1,1,0.7787564897144997,0,2,True,False,False,False,True
37.0,3,77608.46,2,1,1,1.3090999724344716,0,2,True,False,False,False,True
26.0,5,141462.13,1,1,0,-1.7328146199791425,0,1,True,False,False,False,True
35.0,0,0.0,2,0,0,-0.40782179847243294,0,2,False,False,True,True,False
27.0,2,131691.33,1,1,0,-0.8800500233971308,0,1,True,False,False,False,True
29.0,8,93833.86,1,0,1,-1.5593129086905773,0,4,False,False,True,False,True
46.0,7,137933.39,1,1,1,-0.5584246302102154,0,2,False,False,True,True,False
54.0,8,105770.14,1,0,1,0.710162272276672,1,0,False,False,True,False,True
54.0,5,0.0,2,0,1,-0.920768107594474,0,1,False,False,True,True,False
38.0,8,0.0,2,0,1,0.4547425433821506,1,4,False,False,True,True,False
38.0,3,166328.65,2,0,1,-1.3472310908490412,0,0,True,False,False,True,False
42.0,2,164307.77,1,1,0,-0.8971341949812458,0,1,False,True,False,False,True
38.0,9,163965.69,2,0,1,0.0594881214751651,0,2,False,True,False,False,True
40.0,7,125608.72,1,1,0,0.3822665793029781,0,1,True,False,False,False,True
66.0,9,0.0,1,1,0,-0.6008713549738629,0,0,True,False,False,True,False
37.0,6,118433.94,1,0,1,1.042829854841002,0,0,False,False,True,False,True
55.0,10,98488.08,1,1,0,0.9701207042615365,1,4,True,False,False,True,False
40.0,4,0.0,2,0,1,1.6402408007314093,0,0,True,False,False,False,True
64.0,10,98362.35,2,1,1,-1.3643415198243154,0,2,False,True,False,True,False
51.0,6,144237.91,4,1,0,0.992101096791776,1,2,True,False,False,True,False
34.0,6,0.0,1,0,1,-0.8223941830021357,0,4,True,False,False,False,True
47.0,4,0.0,1,1,0,0.377485299651927,1,2,False,False,True,False,True
29.0,4,105767.28,2,0,0,-1.0256975115861788,0,1,True,False,False,True,False
32.0,9,0.0,2,1,0,-1.5560679472573409,0,3,False,False,True,False,True
48.0,5,0.0,2,0,0,-0.3743257140738772,0,2,False,False,True,True,False
31.0,2,0.0,1,1,1,1.2299447192704676,1,1,False,False,True,False,True
25.0,3,134467.26,1,1,1,0.22911486783268512,0,0,True,False,False,True,False
38.0,1,138515.02,1,1,1,1.2464178413676106,0,3,False,True,False,False,True
32.0,2,128647.98,2,0,0,-0.7942262623287711,0,4,False,True,False,False,True
38.0,9,121858.98,1,1,0,0.5332354495069179,0,1,True,False,False,True,False
70.0,3,0.0,2,1,1,0.7145213469890864,0,2,False,False,True,False,True
49.0,1,120108.56,1,0,1,1.4490518673121098,0,2,True,False,False,True,False
37.0,0,196853.62,1,1,1,0.5682702865833958,0,0,True,False,False,True,False
35.0,3,121418.62,1,1,1,-1.3161712054580224,0,3,True,False,False,True,False
36.0,10,0.0,2,1,1,1.3950910156902157,0,1,False,False,True,False,True
29.0,9,0.0,2,1,0,0.19954243756732398,0,2,True,False,False,True,False
42.0,4,97495.8,2,0,0,-1.705647784079967,0,2,False,True,False,True,False
42.0,3,0.0,2,0,0,-0.30474623585255906,0,2,True,False,False,True,False
33.0,5,127343.4,1,0,1,0.37732497306485,0,0,False,False,True,False,True
50.0,0,158633.61,1,1,0,1.629273384057295,0,2,False,False,True,True,False
55.0,9,0.0,1,1,0,-0.6172603143072903,0,1,True,False,False,False,True
38.91,9,183744.98,1,1,1,1.6850541684995233,0,3,False,False,True,True,False
44.0,6,0.0,2,1,1,1.3116187691956545,0,0,True,False,False,False,True
46.0,9,0.0,1,0,0,-1.440195645082604,0,4,False,False,True,False,True
31.0,7,79962.92,2,1,0,-0.6814492022906619,0,1,True,False,False,False,True
36.0,10,0.0,2,1,1,0.011473090885726405,0,4,True,False,False,True,False
36.0,4,0.0,2,1,1,1.65429685172186,0,1,True,False,False,False,True
33.0,7,140956.99,1,0,0,-1.6794307354027165,0,4,True,False,False,False,True
43.0,6,0.0,1,1,1,-0.32759920844131557,0,0,False,False,True,True,False
29.0,7,0.0,2,1,1,-0.14339143716017225,1,2,True,False,False,False,True
30.0,8,145241.63,1,1,1,-0.3375797993218702,0,0,False,False,True,False,True
31.0,7,138008.06,2,1,0,0.5185834774601632,0,1,False,True,False,False,True
31.0,4,0.0,2,1,1,0.7292760880303778,0,4,True,False,False,True,False
39.0,2,0.0,2,1,1,0.6531545199402841,0,0,True,False,False,False,True
37.0,2,0.0,2,1,0,-1.1513770363038178,0,0,True,False,False,False,True
38.0,9,0.0,1,1,0,-0.37118299996515425,0,4,False,False,True,False,True
34.0,7,0.0,2,1,0,-0.05835365892650664,0,3,True,False,False,False,True
29.0,9,127570.93,2,1,0,1.124487037435444,0,2,False,False,True,True,False
28.0,6,0.0,1,1,1,1.1181894369174608,0,3,True,False,False,True,False
27.0,5,107812.67,1,0,1,1.0852751884845877,1,1,False,False,True,True,False
22.0,7,91560.58,2,0,0,-1.5571651932057744,0,4,False,True,False,False,True
34.0,6,121303.77,2,1,1,-0.7088631358907445,0,3,False,True,False,False,True
43.0,8,161546.68,2,0,1,1.3580294905742771,0,0,False,False,True,False,True
35.0,5,128415.45,1,1,0,0.7396628859688626,0,1,False,False,True,True,False
31.0,2,57530.06,1,1,1,1.4224736490889165,1,2,True,False,False,True,False
38.91,1,0.0,2,0,1,0.9871381020827041,0,2,True,False,False,False,True
28.0,4,142243.54,2,1,0,-1.165336578340008,0,2,True,False,False,True,False
